sample_id,trajectory_id,MMSI,split,gap_steps,prefix_steps,suffix_steps,window_start_index,gap_start_index,gap_end_index,window_end_index,hidden_gap_start_timestamp,hidden_gap_end_timestamp,last_prefix_timestamp,first_suffix_timestamp,hidden_internal_duration_min,observable_gap_duration_min,max_dt_inside_window_min,mean_dt_inside_window_min,median_dt_inside_window_min,num_prefix_rows,num_gap_rows,num_suffix_rows
traj_0660_gap30_w2,traj_0660,235091118,train,30,60,60,2565,2625,2654,2714,2023-08-02 20:01:18,2023-08-03 11:17:49,2023-08-02 19:49:18,2023-08-03 11:31:50,916.5167,942.5333,150.0,25.1578,12.0167,60,30,60
traj_0660_gap45_w0,traj_0660,235091118,train,45,60,60,0,60,104,164,2023-07-01 21:47:59,2023-07-03 00:09:59,2023-07-01 21:36:01,2023-07-03 00:24:59,1582.0,1608.9667,287.9833,27.2589,12.0167,60,45,60
traj_0660_gap45_w1,traj_0660,235091118,train,45,60,60,1275,1335,1379,1439,2023-07-18 22:20:11,2023-07-19 08:38:11,2023-07-18 21:56:16,2023-07-19 08:50:11,618.0,653.9167,57.0667,13.826,12.0,60,45,60
traj_0660_gap45_w2,traj_0660,235091118,train,45,60,60,2550,2610,2654,2714,2023-08-02 15:37:17,2023-08-03 11:17:49,2023-08-02 15:25:17,2023-08-03 11:31:50,1180.5333,1206.55,150.0,24.2582,12.0167,60,45,60
traj_0660_gap60_w0,traj_0660,235091118,train,60,60,60,0,60,119,179,2023-07-01 21:47:59,2023-07-03 06:52:00,2023-07-01 21:36:01,2023-07-03 07:03:59,1984.0167,2007.9667,287.9833,28.1926,12.0167,60,60,60
traj_0660_gap60_w1,traj_0660,235091118,train,60,60,60,1268,1328,1387,1447,2023-07-18 19:59:12,2023-07-19 10:17:11,2023-07-18 19:38:11,2023-07-19 10:29:10,857.9833,890.9833,100.0,14.1394,12.0,60,60,60
traj_0660_gap60_w2,traj_0660,235091118,train,60,60,60,2535,2595,2654,2714,2023-08-02 09:49:17,2023-08-03 11:17:49,2023-08-02 09:34:17,2023-08-03 11:31:50,1528.5333,1557.55,150.0,23.9164,12.0167,60,60,60
traj_0661_gap5_w0,traj_0661,232005630,train,5,60,60,0,60,64,124,2023-07-27 16:34:01,2023-07-27 17:43:55,2023-07-27 16:14:42,2023-07-27 17:54:06,69.9,99.4,80.65,17.6733,12.2583,60,5,60
traj_0661_gap5_w1,traj_0661,232005630,train,5,60,60,334,394,398,458,2023-07-31 02:28:44,2023-07-31 03:34:35,2023-07-31 02:06:55,2023-07-31 03:45:16,65.85,98.35,43.5,13.8988,11.1833,60,5,60
traj_0661_gap5_w2,traj_0661,232005630,train,5,60,60,667,727,731,791,2023-08-03 23:53:29,2023-08-04 01:42:19,2023-08-03 23:42:30,2023-08-04 01:53:29,108.8333,130.9833,139.45,24.2109,11.05,60,5,60
traj_0661_gap10_w0,traj_0661,232005630,train,10,60,60,0,60,69,129,2023-07-27 16:34:01,2023-07-27 18:47:08,2023-07-27 16:14:42,2023-07-27 19:09:56,133.1167,175.2333,80.65,17.4198,12.1667,60,10,60
traj_0661_gap10_w1,traj_0661,232005630,train,10,60,60,331,391,400,460,2023-07-31 01:42:36,2023-07-31 03:57:15,2023-07-31 01:31:46,2023-07-31 04:07:58,134.65,156.2,43.5,13.7823,11.1833,60,10,60
traj_0661_gap10_w2,traj_0661,232005630,train,10,60,60,662,722,731,791,2023-08-03 22:29:49,2023-08-04 01:42:19,2023-08-03 22:19:11,2023-08-04 01:53:29,192.5,214.3,139.45,24.0739,11.1333,60,10,60
traj_0661_gap15_w0,traj_0661,232005630,train,15,60,60,0,60,74,134,2023-07-27 16:34:01,2023-07-27 22:00:12,2023-07-27 16:14:42,2023-07-27 22:20:31,326.1833,365.8167,80.65,17.2811,12.15,60,15,60
traj_0661_gap15_w1,traj_0661,232005630,train,15,60,60,328,388,402,462,2023-07-31 01:11:05,2023-07-31 04:42:45,2023-07-31 01:00:35,2023-07-31 04:52:57,211.6667,232.3667,43.5,13.7882,11.175,60,15,60
traj_0661_gap15_w2,traj_0661,232005630,train,15,60,60,657,717,731,791,2023-08-03 19:45:30,2023-08-04 01:42:19,2023-08-03 19:38:58,2023-08-04 01:53:29,356.8167,374.5167,139.45,23.77,11.1,60,15,60
traj_0661_gap30_w0,traj_0661,232005630,train,30,60,60,0,60,89,149,2023-07-27 16:34:01,2023-07-28 01:38:52,2023-07-27 16:14:42,2023-07-28 01:49:31,544.85,574.8167,80.65,16.7952,12.0167,60,30,60
traj_0661_gap30_w1,traj_0661,232005630,train,30,60,60,321,381,410,470,2023-07-30 23:53:15,2023-07-31 06:10:56,2023-07-30 23:10:15,2023-07-31 06:21:17,377.6833,431.0333,43.5,13.4437,11.15,60,30,60
traj_0661_gap30_w2,traj_0661,232005630,train,30,60,60,642,702,731,791,2023-08-03 13:42:20,2023-08-04 01:42:19,2023-08-03 12:40:59,2023-08-04 01:53:29,719.9833,792.5,139.45,23.7763,11.0667,60,30,60
traj_0661_gap45_w0,traj_0661,232005630,train,45,60,60,0,60,104,164,2023-07-27 16:34:01,2023-07-28 05:01:42,2023-07-27 16:14:42,2023-07-28 05:13:11,747.6833,778.4833,80.65,16.4664,11.675,60,45,60
traj_0661_gap45_w1,traj_0661,232005630,train,45,60,60,314,374,418,478,2023-07-30 21:31:55,2023-07-31 07:49:55,2023-07-30 21:21:06,2023-07-31 08:01:18,618.0,640.2,43.5,13.2988,11.0667,60,45,60
traj_0661_gap45_w2,traj_0661,232005630,train,45,60,60,627,687,731,791,2023-08-03 04:59:13,2023-08-04 01:42:19,2023-08-03 04:48:18,2023-08-04 01:53:29,1243.1,1265.1833,139.45,23.5702,11.1333,60,45,60
traj_0661_gap60_w0,traj_0661,232005630,train,60,60,60,0,60,119,179,2023-07-27 16:34:01,2023-07-28 07:58:56,2023-07-27 16:14:42,2023-07-28 08:10:36,924.9167,955.9,80.65,16.7811,11.5333,60,60,60
traj_0661_gap60_w1,traj_0661,232005630,train,60,60,60,306,366,425,485,2023-07-30 19:29:36,2023-07-31 09:28:35,2023-07-30 19:16:45,2023-07-31 09:41:14,838.9833,864.4833,43.5,13.1155,11.0333,60,60,60
traj_0661_gap60_w2,traj_0661,232005630,train,60,60,60,612,672,731,791,2023-08-03 00:09:30,2023-08-04 01:42:19,2023-08-03 00:03:09,2023-08-04 01:53:29,1532.8167,1550.3333,139.45,23.3534,11.1333,60,60,60
traj_0662_gap5_w0,traj_0662,538010634,train,5,60,60,0,60,64,124,2023-08-30 21:55:59,2023-08-30 22:26:21,2023-08-30 21:44:09,2023-08-30 22:32:18,30.3667,48.15,17.0,7.3973,6.05,60,5,60
traj_0662_gap5_w1,traj_0662,538010634,train,5,60,60,218,278,282,342,2023-09-01 05:58:23,2023-09-01 06:34:29,2023-09-01 05:51:43,2023-09-01 06:40:25,36.1,48.7,24.0667,9.1207,6.6833,60,5,60
traj_0662_gap5_w2,traj_0662,538010634,train,5,60,60,437,497,501,561,2023-09-02 15:12:44,2023-09-02 15:42:55,2023-09-02 15:06:43,2023-09-02 15:48:51,30.1833,42.1333,54.5,8.9036,6.9417,60,5,60
traj_0662_gap10_w0,traj_0662,538010634,train,10,60,60,0,60,69,129,2023-08-30 21:55:59,2023-08-30 22:56:23,2023-08-30 21:44:09,2023-08-30 23:01:25,60.4,77.2667,17.0,7.461,6.05,60,10,60
traj_0662_gap10_w1,traj_0662,538010634,train,10,60,60,216,276,285,345,2023-09-01 05:40:54,2023-09-01 06:52:27,2023-09-01 05:25:12,2023-09-01 07:10:31,71.55,105.3167,24.0667,9.118,6.7,60,10,60
traj_0662_gap10_w2,traj_0662,538010634,train,10,60,60,432,492,501,561,2023-09-02 14:39:37,2023-09-02 15:42:55,2023-09-02 14:22:16,2023-09-02 15:48:51,63.3,86.5833,54.5,8.955,6.9667,60,10,60
traj_0662_gap15_w0,traj_0662,538010634,train,15,60,60,0,60,74,134,2023-08-30 21:55:59,2023-08-30 23:33:24,2023-08-30 21:44:09,2023-08-30 23:38:37,97.4167,114.4667,17.0,7.4296,6.05,60,15,60
traj_0662_gap15_w1,traj_0662,538010634,train,15,60,60,214,274,288,348,2023-09-01 05:19:13,2023-09-01 07:31:34,2023-09-01 05:12:23,2023-09-01 07:38:53,132.35,146.5,24.0667,9.0913,6.7167,60,15,60
traj_0662_gap15_w2,traj_0662,538010634,train,15,60,60,427,487,501,561,2023-09-02 13:39:27,2023-09-02 15:42:55,2023-09-02 13:33:27,2023-09-02 15:48:51,123.4667,135.4,54.5,9.0027,7.0667,60,15,60
traj_0662_gap30_w0,traj_0662,538010634,train,30,60,60,0,60,89,149,2023-08-30 21:55:59,2023-08-31 01:32:45,2023-08-30 21:44:09,2023-08-31 01:38:48,216.7667,234.65,17.0,7.5904,6.0667,60,30,60
traj_0662_gap30_w1,traj_0662,538010634,train,30,60,60,206,266,295,355,2023-09-01 04:01:00,2023-09-01 08:43:51,2023-09-01 03:55:00,2023-09-01 08:59:49,282.85,304.8167,24.0667,9.0379,6.7,60,30,60
traj_0662_gap30_w2,traj_0662,538010634,train,30,60,60,412,472,501,561,2023-09-02 11:24:45,2023-09-02 15:42:55,2023-09-02 11:15:02,2023-09-02 15:48:51,258.1667,273.8167,54.5,8.9629,7.0333,60,30,60
traj_0662_gap45_w0,traj_0662,538010634,train,45,60,60,0,60,104,164,2023-08-30 21:55:59,2023-08-31 03:18:35,2023-08-30 21:44:09,2023-08-31 03:24:04,322.6,339.9167,36.1833,7.8506,6.0833,60,45,60
traj_0662_gap45_w1,traj_0662,538010634,train,45,60,60,198,258,302,362,2023-09-01 03:10:44,2023-09-01 10:07:53,2023-09-01 03:00:14,2023-09-01 10:13:56,417.15,433.7,24.0667,9.079,6.7167,60,45,60
traj_0662_gap45_w2,traj_0662,538010634,train,45,60,60,397,457,501,561,2023-09-02 09:09:34,2023-09-02 15:42:55,2023-09-02 08:59:15,2023-09-02 15:48:51,393.35,409.6,54.5,9.1351,7.2917,60,45,60
traj_0662_gap60_w0,traj_0662,538010634,train,60,60,60,0,60,119,179,2023-08-30 21:55:59,2023-08-31 05:12:20,2023-08-30 21:44:09,2023-08-31 05:18:21,436.35,454.2,36.1833,7.8919,6.1167,60,60,60
traj_0662_gap60_w1,traj_0662,538010634,train,60,60,60,191,251,310,370,2023-09-01 02:06:13,2023-09-01 11:17:12,2023-09-01 02:00:41,2023-09-01 11:22:15,550.9833,561.5667,42.8667,9.1588,6.7333,60,60,60
traj_0662_gap60_w2,traj_0662,538010634,train,60,60,60,382,442,501,561,2023-09-02 06:12:45,2023-09-02 15:42:55,2023-09-02 06:07:05,2023-09-02 15:48:51,570.1667,581.7667,54.5,9.0587,7.2,60,60,60
traj_0663_gap5_w0,traj_0663,636091202,train,5,60,60,0,60,64,124,2023-08-22 15:23:30,2023-08-22 16:08:49,2023-08-22 15:18:03,2023-08-22 16:15:03,45.3167,57.0,33.9333,9.2177,6.725,60,5,60
traj_0663_gap5_w1,traj_0663,636091202,train,5,60,60,1382,1442,1446,1506,2023-09-01 09:21:25,2023-09-01 10:30:27,2023-09-01 09:06:22,2023-09-01 10:42:26,69.0333,96.0667,44.9833,11.0879,9.0167,60,5,60
traj_0663_gap5_w2,traj_0663,636091202,train,5,60,60,2765,2825,2829,2889,2023-09-13 03:34:30,2023-09-13 04:01:31,2023-09-13 02:53:33,2023-09-13 04:07:28,27.0167,73.9167,40.95,10.2878,8.9667,60,5,60
traj_0663_gap10_w0,traj_0663,636091202,train,10,60,60,0,60,69,129,2023-08-22 15:23:30,2023-08-22 16:53:20,2023-08-22 15:18:03,2023-08-22 17:05:15,89.8333,107.2,33.9333,9.1628,6.7167,60,10,60
traj_0663_gap10_w1,traj_0663,636091202,train,10,60,60,1380,1440,1449,1509,2023-09-01 09:00:24,2023-09-01 10:54:23,2023-09-01 08:54:27,2023-09-01 11:10:16,113.9833,135.8167,44.9833,11.0309,9.0167,60,10,60
traj_0663_gap10_w2,traj_0663,636091202,train,10,60,60,2760,2820,2829,2889,2023-09-13 02:22:29,2023-09-13 04:01:31,2023-09-13 02:16:29,2023-09-13 04:07:28,99.0333,110.9833,93.6167,11.2612,8.9667,60,10,60
traj_0663_gap15_w0,traj_0663,636091202,train,15,60,60,0,60,74,134,2023-08-22 15:23:30,2023-08-22 17:48:03,2023-08-22 15:18:03,2023-08-22 18:00:03,144.55,162.0,33.9333,9.2689,6.9917,60,15,60
traj_0663_gap15_w1,traj_0663,636091202,train,15,60,60,1378,1438,1452,1512,2023-09-01 08:42:26,2023-09-01 11:34:22,2023-09-01 08:31:18,2023-09-01 11:45:26,171.9333,194.1333,44.9833,10.9764,9.0167,60,15,60
traj_0663_gap15_w2,traj_0663,636091202,train,15,60,60,2755,2815,2829,2889,2023-09-13 01:46:30,2023-09-13 04:01:31,2023-09-13 01:40:29,2023-09-13 04:07:28,135.0167,146.9833,93.6167,11.1723,8.9667,60,15,60
traj_0663_gap30_w0,traj_0663,636091202,train,30,60,60,0,60,89,149,2023-08-22 15:23:30,2023-08-22 20:36:06,2023-08-22 15:18:03,2023-08-22 20:48:02,312.6,329.9833,33.9333,9.1813,6.7333,60,30,60
traj_0663_gap30_w1,traj_0663,636091202,train,30,60,60,1370,1430,1459,1519,2023-09-01 07:00:24,2023-09-01 13:21:23,2023-09-01 06:54:24,2023-09-01 13:34:20,380.9833,399.9333,44.9833,10.7117,9.0167,60,30,60
traj_0663_gap30_w2,traj_0663,636091202,train,30,60,60,2740,2800,2829,2889,2023-09-12 23:01:28,2023-09-13 04:01:31,2023-09-12 22:37:29,2023-09-13 04:07:28,300.05,329.9833,93.6167,11.4367,8.9833,60,30,60
traj_0663_gap45_w0,traj_0663,636091202,train,45,60,60,0,60,104,164,2023-08-22 15:23:30,2023-08-22 23:21:03,2023-08-22 15:18:03,2023-08-22 23:33:03,477.55,495.0,33.9333,9.3295,7.2667,60,45,60
traj_0663_gap45_w1,traj_0663,636091202,train,45,60,60,1362,1422,1466,1526,2023-09-01 05:27:24,2023-09-01 14:21:24,2023-09-01 05:16:14,2023-09-01 14:27:25,534.0,551.1833,44.9833,10.4688,9.0083,60,45,60
traj_0663_gap45_w2,traj_0663,636091202,train,45,60,60,2725,2785,2829,2889,2023-09-12 20:06:48,2023-09-13 04:01:31,2023-09-12 20:01:34,2023-09-13 04:07:28,474.7167,485.9,93.6167,11.5655,9.0333,60,45,60
traj_0663_gap60_w0,traj_0663,636091202,train,60,60,60,0,60,119,179,2023-08-22 15:23:30,2023-08-23 02:08:02,2023-08-22 15:18:03,2023-08-23 02:18:04,644.5333,660.0167,33.9333,9.5365,7.6167,60,60,60
traj_0663_gap60_w1,traj_0663,636091202,train,60,60,60,1355,1415,1474,1534,2023-09-01 04:10:19,2023-09-01 15:45:24,2023-09-01 04:03:23,2023-09-01 16:12:24,695.0833,729.0167,44.9833,10.3075,9.0,60,60,60
traj_0663_gap60_w2,traj_0663,636091202,train,60,60,60,2710,2770,2829,2889,2023-09-12 17:42:52,2023-09-13 04:01:31,2023-09-12 17:37:29,2023-09-13 04:07:28,618.65,629.9833,93.6167,11.5686,9.05,60,60,60
traj_0664_gap5_w0,traj_0664,227002500,train,5,60,60,0,60,64,124,2023-07-17 16:26:04,2023-07-17 17:50:03,2023-07-17 16:15:05,2023-07-17 18:02:03,83.9833,106.9667,299.5,31.5155,12.0083,60,5,60
traj_0664_gap5_w1,traj_0664,227002500,train,5,60,60,990,1050,1054,1114,2023-08-03 19:14:21,2023-08-03 20:02:22,2023-08-03 19:02:20,2023-08-03 20:59:19,48.0167,116.9833,273.0333,22.116,12.0,60,5,60
traj_0664_gap5_w2,traj_0664,227002500,train,5,60,60,1979,2039,2043,2103,2023-08-21 17:24:32,2023-08-21 18:12:36,2023-08-21 17:12:32,2023-08-21 19:21:34,48.0667,129.0333,257.9833,26.8091,12.0,60,5,60
traj_0664_gap10_w0,traj_0664,227002500,train,10,60,60,0,60,69,129,2023-07-17 16:26:04,2023-07-17 20:50:04,2023-07-17 16:15:05,2023-07-17 21:02:03,264.0,286.9667,299.5,30.7822,12.0,60,10,60
traj_0664_gap10_w1,traj_0664,227002500,train,10,60,60,987,1047,1056,1116,2023-08-03 18:38:20,2023-08-03 21:14:20,2023-08-03 18:26:20,2023-08-03 21:26:21,156.0,180.0167,273.0333,22.0265,12.0,60,10,60
traj_0664_gap10_w2,traj_0664,227002500,train,10,60,60,1974,2034,2043,2103,2023-08-21 14:07:06,2023-08-21 18:12:36,2023-08-21 13:54:40,2023-08-21 19:21:34,245.5,326.9,257.9833,26.478,12.0,60,10,60
traj_0664_gap15_w0,traj_0664,227002500,train,15,60,60,0,60,74,134,2023-07-17 16:26:04,2023-07-17 21:50:04,2023-07-17 16:15:05,2023-07-17 22:02:04,324.0,346.9833,299.5,31.0442,12.0167,60,15,60
traj_0664_gap15_w1,traj_0664,227002500,train,15,60,60,984,1044,1058,1118,2023-08-03 17:59:20,2023-08-03 21:38:20,2023-08-03 17:35:19,2023-08-03 22:05:19,219.0,270.0,273.0333,22.3688,12.0083,60,15,60
traj_0664_gap15_w2,traj_0664,227002500,train,15,60,60,1969,2029,2043,2103,2023-08-21 12:08:41,2023-08-21 18:12:36,2023-08-21 11:54:48,2023-08-21 19:21:34,363.9167,446.7667,257.9833,25.949,12.0,60,15,60
traj_0664_gap30_w0,traj_0664,227002500,train,30,60,60,0,60,89,149,2023-07-17 16:26:04,2023-07-18 01:20:04,2023-07-17 16:15:05,2023-07-18 01:32:04,534.0,556.9833,299.5,29.6908,12.0167,60,30,60
traj_0664_gap30_w1,traj_0664,227002500,train,30,60,60,977,1037,1066,1126,2023-08-03 14:19:55,2023-08-04 03:56:19,2023-08-03 13:44:57,2023-08-04 04:08:21,816.4,863.4,273.0333,22.2509,12.0167,60,30,60
traj_0664_gap30_w2,traj_0664,227002500,train,30,60,60,1954,2014,2043,2103,2023-08-21 06:47:48,2023-08-21 18:12:36,2023-08-21 05:23:48,2023-08-21 19:21:34,684.8,837.7667,257.9833,25.4101,12.0,60,30,60
traj_0664_gap45_w0,traj_0664,227002500,train,45,60,60,0,60,104,164,2023-07-17 16:26:04,2023-07-18 12:02:27,2023-07-17 16:15:05,2023-07-18 12:13:00,1176.3833,1197.9167,299.5,29.3622,12.0167,60,45,60
traj_0664_gap45_w1,traj_0664,227002500,train,45,60,60,970,1030,1074,1134,2023-08-03 10:48:03,2023-08-04 07:20:20,2023-08-03 10:36:04,2023-08-04 07:32:20,1232.2833,1256.2667,273.0333,22.7221,12.0167,60,45,60
traj_0664_gap45_w2,traj_0664,227002500,train,45,60,60,1939,1999,2043,2103,2023-08-21 02:11:48,2023-08-21 18:12:36,2023-08-20 21:53:49,2023-08-21 19:21:34,960.8,1287.75,257.9833,25.3544,12.0,60,45,60
traj_0664_gap60_w0,traj_0664,227002500,train,60,60,60,0,60,119,179,2023-07-17 16:26:04,2023-07-18 18:39:53,2023-07-17 16:15:05,2023-07-18 18:51:54,1573.8167,1596.8167,299.5,28.4926,12.0167,60,60,60
traj_0664_gap60_w1,traj_0664,227002500,train,60,60,60,962,1022,1081,1141,2023-08-03 08:50:33,2023-08-04 08:47:20,2023-08-03 08:40:03,2023-08-04 10:09:19,1436.7833,1529.2667,273.0333,23.5385,12.0167,60,60,60
traj_0664_gap60_w2,traj_0664,227002500,train,60,60,60,1924,1984,2043,2103,2023-08-20 12:34:02,2023-08-21 18:12:36,2023-08-20 12:22:01,2023-08-21 19:21:34,1778.5667,1859.55,257.9833,25.2319,12.0,60,60,60
traj_0665_gap5_w0,traj_0665,220520000,train,5,60,60,0,60,64,124,2023-07-02 08:30:02,2023-07-02 08:57:02,2023-07-02 08:24:02,2023-07-02 09:02:31,27.0,38.4833,42.0167,9.5121,7.9083,60,5,60
traj_0665_gap5_w1,traj_0665,220520000,train,5,60,60,1292,1352,1356,1416,2023-07-10 11:12:11,2023-07-10 12:12:10,2023-07-10 11:04:28,2023-07-10 12:28:29,59.9833,84.0167,37.35,9.3147,7.6167,60,5,60
traj_0665_gap5_w2,traj_0665,220520000,train,5,60,60,2585,2645,2649,2709,2023-07-18 17:32:55,2023-07-18 18:06:10,2023-07-18 17:26:33,2023-07-18 18:21:09,33.25,54.6,30.0,9.2013,7.3583,60,5,60
traj_0665_gap10_w0,traj_0665,220520000,train,10,60,60,0,60,69,129,2023-07-02 08:30:02,2023-07-02 09:36:05,2023-07-02 08:24:02,2023-07-02 09:42:03,66.05,78.0167,42.0167,9.6044,8.0,60,10,60
traj_0665_gap10_w1,traj_0665,220520000,train,10,60,60,1290,1350,1359,1419,2023-07-10 10:57:08,2023-07-10 12:54:06,2023-07-10 10:51:06,2023-07-10 13:00:13,116.9667,129.1167,37.35,9.2328,7.6167,60,10,60
traj_0665_gap10_w2,traj_0665,220520000,train,10,60,60,2580,2640,2649,2709,2023-07-18 16:59:22,2023-07-18 18:06:10,2023-07-18 16:48:09,2023-07-18 18:21:09,66.8,93.0,30.0,9.1858,7.4167,60,10,60
traj_0665_gap15_w0,traj_0665,220520000,train,15,60,60,0,60,74,134,2023-07-02 08:30:02,2023-07-02 10:10:32,2023-07-02 08:24:02,2023-07-02 10:21:02,100.5,117.0,42.0167,9.5148,7.9083,60,15,60
traj_0665_gap15_w1,traj_0665,220520000,train,15,60,60,1288,1348,1362,1422,2023-07-10 10:45:09,2023-07-10 13:15:07,2023-07-10 10:39:07,2023-07-10 13:21:09,149.9667,162.0333,37.35,9.2345,7.6167,60,15,60
traj_0665_gap15_w2,traj_0665,220520000,train,15,60,60,2575,2635,2649,2709,2023-07-18 16:15:11,2023-07-18 18:06:10,2023-07-18 16:09:11,2023-07-18 18:21:09,110.9833,131.9667,30.0,9.3649,7.7417,60,15,60
traj_0665_gap30_w0,traj_0665,220520000,train,30,60,60,0,60,89,149,2023-07-02 08:30:02,2023-07-02 12:37:21,2023-07-02 08:24:02,2023-07-02 13:06:02,247.3167,282.0,42.0167,9.2818,7.5,60,30,60
traj_0665_gap30_w1,traj_0665,220520000,train,30,60,60,1280,1340,1369,1429,2023-07-10 09:36:06,2023-07-10 14:30:09,2023-07-10 09:30:06,2023-07-10 14:36:06,294.05,306.0,37.35,9.2622,7.6,60,30,60
traj_0665_gap30_w2,traj_0665,220520000,train,30,60,60,2560,2620,2649,2709,2023-07-18 13:38:25,2023-07-18 18:06:10,2023-07-18 13:27:11,2023-07-18 18:21:09,267.75,293.9667,30.0,9.3887,7.7833,60,30,60
traj_0665_gap45_w0,traj_0665,220520000,train,45,60,60,0,60,104,164,2023-07-02 08:30:02,2023-07-02 15:06:02,2023-07-02 08:24:02,2023-07-02 15:15:04,396.0,411.0333,42.0167,9.2194,7.15,60,45,60
traj_0665_gap45_w1,traj_0665,220520000,train,45,60,60,1272,1332,1376,1436,2023-07-10 08:45:07,2023-07-10 15:36:07,2023-07-10 08:39:05,2023-07-10 15:45:08,411.0,426.05,37.35,9.128,7.5833,60,45,60
traj_0665_gap45_w2,traj_0665,220520000,train,45,60,60,2545,2605,2649,2709,2023-07-18 11:33:14,2023-07-18 18:06:10,2023-07-18 11:26:24,2023-07-18 18:21:09,392.9333,414.75,30.0,9.225,7.3583,60,45,60
traj_0665_gap60_w0,traj_0665,220520000,train,60,60,60,0,60,119,179,2023-07-02 08:30:02,2023-07-02 18:02:48,2023-07-02 08:24:02,2023-07-02 18:09:02,572.7667,585.0,42.0167,9.1844,7.1667,60,60,60
traj_0665_gap60_w1,traj_0665,220520000,train,60,60,60,1265,1325,1384,1444,2023-07-10 07:46:29,2023-07-10 16:42:09,2023-07-10 07:30:08,2023-07-10 16:48:07,535.6667,557.9833,37.35,9.1007,7.6,60,60,60
traj_0665_gap60_w2,traj_0665,220520000,train,60,60,60,2530,2590,2649,2709,2023-07-18 09:29:22,2023-07-18 18:06:10,2023-07-18 09:24:09,2023-07-18 18:21:09,516.8,537.0,30.0,9.2565,7.7833,60,60,60
traj_0666_gap5_w0,traj_0666,235054653,train,5,60,60,0,60,64,124,2023-09-25 15:55:24,2023-09-25 16:33:51,2023-09-25 15:44:45,2023-09-25 16:39:52,38.45,55.1167,228.1833,15.4895,8.9833,60,5,60
traj_0666_gap5_w1,traj_0666,235054653,train,5,60,60,328,388,392,452,2023-09-28 04:09:48,2023-09-28 04:42:48,2023-09-28 04:02:38,2023-09-28 04:48:48,33.0,46.1667,25.8167,8.7594,7.7167,60,5,60
traj_0666_gap5_w2,traj_0666,235054653,train,5,60,60,657,717,721,781,2023-09-30 14:31:26,2023-09-30 15:09:40,2023-09-30 14:22:21,2023-09-30 15:16:47,38.2333,54.4333,46.65,10.0179,7.55,60,5,60
traj_0666_gap10_w0,traj_0666,235054653,train,10,60,60,0,60,69,129,2023-09-25 15:55:24,2023-09-25 17:12:52,2023-09-25 15:44:45,2023-09-25 17:24:06,77.4667,99.35,228.1833,15.3309,8.9667,60,10,60
traj_0666_gap10_w1,traj_0666,235054653,train,10,60,60,326,386,395,455,2023-09-28 03:54:46,2023-09-28 05:06:49,2023-09-28 03:48:48,2023-09-28 05:15:49,72.05,87.0167,25.8167,8.8154,7.7833,60,10,60
traj_0666_gap10_w2,traj_0666,235054653,train,10,60,60,652,712,721,781,2023-09-30 13:52:22,2023-09-30 15:09:40,2023-09-30 13:46:23,2023-09-30 15:16:47,77.3,90.4,46.65,10.3041,7.9167,60,10,60
traj_0666_gap15_w0,traj_0666,235054653,train,15,60,60,0,60,74,134,2023-09-25 15:55:24,2023-09-25 17:48:54,2023-09-25 15:44:45,2023-09-25 17:57:16,113.5,132.5167,228.1833,15.1626,9.0,60,15,60
traj_0666_gap15_w1,traj_0666,235054653,train,15,60,60,324,384,398,458,2023-09-28 03:35:20,2023-09-28 05:27:49,2023-09-28 03:24:51,2023-09-28 05:33:48,112.4833,128.95,25.8167,8.7476,7.725,60,15,60
traj_0666_gap15_w2,traj_0666,235054653,train,15,60,60,647,707,721,781,2023-09-30 13:16:40,2023-09-30 15:09:40,2023-09-30 13:10:21,2023-09-30 15:16:47,113.0,126.4333,46.65,10.6811,8.4333,60,15,60
traj_0666_gap30_w0,traj_0666,235054653,train,30,60,60,0,60,89,149,2023-09-25 15:55:24,2023-09-25 20:27:58,2023-09-25 15:44:45,2023-09-25 20:36:56,272.5667,292.1833,228.1833,14.5926,9.0167,60,30,60
traj_0666_gap30_w1,traj_0666,235054653,train,30,60,60,316,376,405,465,2023-09-28 02:30:50,2023-09-28 06:23:58,2023-09-28 02:20:18,2023-09-28 06:30:48,233.1333,250.5,25.8167,8.6617,7.7167,60,30,60
traj_0666_gap30_w2,traj_0666,235054653,train,30,60,60,632,692,721,781,2023-09-30 11:33:00,2023-09-30 15:09:40,2023-09-30 11:25:21,2023-09-30 15:16:47,216.6667,231.4333,60.0333,12.1836,8.9833,60,30,60
traj_0666_gap45_w0,traj_0666,235054653,train,45,60,60,0,60,104,164,2023-09-25 15:55:24,2023-09-25 23:25:01,2023-09-25 15:44:45,2023-09-25 23:31:00,449.6167,466.25,228.1833,14.6585,9.025,60,45,60
traj_0666_gap45_w1,traj_0666,235054653,train,45,60,60,308,368,412,472,2023-09-28 01:15:06,2023-09-28 07:43:36,2023-09-28 01:06:28,2023-09-28 07:48:50,388.5,402.3667,25.8167,8.5441,7.65,60,45,60
traj_0666_gap45_w2,traj_0666,235054653,train,45,60,60,617,677,721,781,2023-09-30 09:36:14,2023-09-30 15:09:40,2023-09-30 09:19:20,2023-09-30 15:16:47,333.4333,357.45,60.0333,12.5696,9.0,60,45,60
traj_0666_gap60_w0,traj_0666,235054653,train,60,60,60,0,60,119,179,2023-09-25 15:55:24,2023-09-26 02:14:41,2023-09-25 15:44:45,2023-09-26 02:22:05,619.2833,637.3333,228.1833,15.9527,9.4167,60,60,60
